no,date,time,traffic_type,variation_traffic_from,external_ip,internal_ip,protocol,packet_loss,throughput,latency,jitter,ping,packet_length
408,3/20/2024,13:32:25,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.8827731092,24,205,22,2133
409,3/20/2024,13:32:59,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.8242358079,15,39,20,1886
410,3/20/2024,13:33:13,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,1.140909091,17,36,28,1901
411,3/20/2024,13:35:19,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.660472973,8,35,17,1819
412,3/20/2024,13:36:10,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.7896995708,19,36,20,1919
413,3/20/2024,13:36:57,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.8058035714,10,35,19,1837
414,3/20/2024,13:37:29,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.8002183406,15,39,20,1886
415,3/20/2024,13:38:23,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.5453539823,12,34,20,1854
416,3/20/2024,13:39:29,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,0,0.72,11,36,20,1847
417,3/20/2024,13:39:57,Video,TiktTok,180.253.248.223,192.168.1.51,TCP,3,1.622369205,47,36,61,2177.282849
418,3/20/2024,13:49:21,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.502430556,110,176,131,2878
419,3/20/2024,13:50:13,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.033536585,114,52,144,2790
420,3/20/2024,13:50:54,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.762850467,107,33,162,2708
421,3/20/2024,13:51:32,Game,Xbox,180.253.248.223,192.168.1.51,TCP,10,2.823723054,120,22,146,2840.989899
422,3/20/2024,13:53:21,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,2.723769231,111,5,111,2716
423,3/20/2024,13:57:03,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,2.284662577,112,17,112,2737
424,3/20/2024,13:57:59,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,2.923056402,114,7,111,2745
425,3/20/2024,13:58:04,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,2.588923077,111,1,112,2712
426,3/20/2024,13:59:07,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,2.908024691,110,172,112,2874
427,3/20/2024,14:01:23,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.365443425,113,21,124,2750
428,3/20/2024,14:02:24,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,1.774380805,109,343,131,3036
429,3/20/2024,14:02:51,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,1.755882353,109,43,114,2736
430,3/20/2024,14:03:19,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,1.416176471,109,32,114,2725
431,3/20/2024,14:04:25,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,1.764076923,111,355,142,3066
432,3/20/2024,14:06:13,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,1.375385802,110,29,115,2731
433,3/20/2024,14:06:55,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.744891641,109,22,144,2715
434,3/20/2024,14:07:32,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.01091954,134,253,124,3171
435,3/20/2024,14:08:31,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,2.730275229,113,25,144,2754
436,3/20/2024,14:09:21,Game,Xbox,180.253.248.223,192.168.1.51,TCP,3,3.450597721,148,44,195,3096.714142
437,3/20/2024,14:10:11,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.724077869,152,308,161,3388
438,3/20/2024,14:11:03,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.094863014,151,81,145,3152
439,3/20/2024,14:20:21,Game,Xbox,180.253.248.223,192.168.1.51,TCP,3,6.836659077,111,45,176,2763.82347
440,3/20/2024,14:48:02,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.706192661,113,23,113,2752
441,3/20/2024,14:49:19,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.178395062,110,41,112,2743
442,3/20/2024,14:49:55,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.264814815,110,16,112,2718
443,3/20/2024,14:50:21,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.506153251,109,2,111,2695
444,3/20/2024,14:51:24,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.350925926,110,6,111,2708
445,3/20/2024,14:51:53,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.338078704,110,18,111,2720
446,3/20/2024,14:53:21,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.211854103,115,40,124,2787
447,3/20/2024,14:53:58,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.661458333,110,21,111,2723
448,3/20/2024,14:54:17,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.083409091,116,347,113,3103
449,3/20/2024,14:55:25,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.495845921,117,25,135,2790
450,3/20/2024,14:56:32,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,3.855038462,111,12,113,2723
451,3/20/2024,14:56:59,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.644740854,114,36,111,2774
452,3/20/2024,14:57:48,Game,Xbox,180.253.248.223,192.168.1.51,TCP,3,6.072219325,112,3,152,2730.847543
453,3/20/2024,14:58:50,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.804580745,108,17,142,2701
454,3/20/2024,15:00:32,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.913246269,121,6,115,2807
455,3/20/2024,15:01:20,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.348653846,111,349,127,3060
456,3/20/2024,15:02:04,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.242682927,114,42,112,2780
457,3/20/2024,15:03:52,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.977777778,110,23,144,2725
458,3/20/2024,15:04:11,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,5.396,111,167,142,2878
459,3/20/2024,15:04:44,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.099846154,111,6,126,2717
460,3/20/2024,15:05:29,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.546788991,113,339,112,3068
461,3/20/2024,15:06:40,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.332721713,113,35,112,2764
462,3/20/2024,15:07:29,Game,Xbox,180.253.248.223,192.168.1.51,TCP,3,5.393345745,115,5,140,2759.919759
463,3/20/2024,15:07:58,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.673688272,110,341,119,3043
464,3/20/2024,15:09:03,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.528395062,110,5,112,2707
465,3/20/2024,15:09:42,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.643902439,114,5,112,2743
466,3/20/2024,15:10:31,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.424384615,111,342,113,3053
467,3/20/2024,15:11:02,Game,Xbox,180.253.248.223,192.168.1.51,TCP,0,4.204320988,110,3,112,2705
468,3/20/2024,15:19:20,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.536160714,178,96,182,3410
469,3/20/2024,15:20:02,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.9176569507,9,38,17,1831
470,3/20/2024,15:20:53,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.9246621622,8,48,17,1832
471,3/20/2024,15:21:32,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.9967488789,9,173,17,1966
472,3/20/2024,15:24:11,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8207222222,11,340,17,2151
473,3/20/2024,15:24:55,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7026548673,12,35,16,1855
474,3/20/2024,15:25:12,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8343891403,7,38,16,1813
475,3/20/2024,15:26:06,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8052130045,9,37,17,1830
476,3/20/2024,15:27:03,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.796460177,12,36,18,1856
477,3/20/2024,15:28:05,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,1.061373874,8,39,25,1823
478,3/20/2024,15:29:06,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7482142857,10,35,16,1837
479,3/20/2024,15:29:40,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7234304933,9,39,18,1832
480,3/20/2024,15:30:28,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,1.126696833,7,36,30,1811
481,3/20/2024,15:31:52,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.542081448,7,36,16,1811
482,3/20/2024,15:32:25,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8474431818,6,35,19,1801
483,3/20/2024,15:33:17,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6741554054,8,35,13,1819
484,3/20/2024,15:34:45,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8091216216,8,50,15,1834
485,3/20/2024,15:35:20,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7576704545,6,370,15,2136
486,3/20/2024,15:36:03,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7466216216,8,16,15,1800
487,3/20/2024,15:37:04,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,1.322240991,8,2,23,1786
488,3/20/2024,15:37:52,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7213800905,7,342,14,2117
489,3/20/2024,15:38:22,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7493181818,6,16,14,1782
490,3/20/2024,15:39:12,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.782239819,7,16,15,1791
491,3/20/2024,15:40:09,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6456447964,7,343,15,2118
492,3/20/2024,15:40:47,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7693693694,8,3,14,1787
493,3/20/2024,15:41:26,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8033071749,9,3,17,1796
494,3/20/2024,15:42:28,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6744909502,7,186,15,1961
495,3/20/2024,15:43:14,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.78867713,9,2,15,1795
496,3/20/2024,15:44:38,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6447963801,7,2,15,1777
497,3/20/2024,15:44:59,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8035242291,13,340,19,2169
498,3/20/2024,15:45:37,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7495454545,6,4,17,1770
499,3/20/2024,15:46:03,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8579954955,8,3,19,1787
500,3/20/2024,15:47:25,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7793918919,8,342,18,2126
501,3/20/2024,15:48:12,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.7350568182,6,15,17,1781
502,3/20/2024,15:49:34,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8468468468,8,8,20,1792
503,3/20/2024,15:50:29,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.67,11,15,18,1826
504,3/20/2024,15:51:15,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.9037556054,9,338,23,2131
505,3/20/2024,15:52:39,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6028587444,9,3,15,1796
506,3/20/2024,15:53:44,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.741367713,9,5,17,1798
507,3/20/2024,15:54:25,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6872747748,8,17,17,1801
508,3/20/2024,15:55:20,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8269230769,7,2,20,1777
509,3/20/2024,15:55:58,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6266666667,11,6,15,1817
510,3/20/2024,15:56:38,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.5042600897,9,7,13,1800
511,3/20/2024,15:57:19,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.4437217195,7,3,15,1778
512,3/20/2024,16:03:05,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.740990991,8,17,14,1801
513,3/20/2024,16:05:07,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8475336323,9,173,15,1966
514,3/20/2024,16:06:01,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.6441176471,7,16,12,1791
515,3/20/2024,16:07:16,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.8237612613,8,2,14,1786
516,3/20/2024,16:08:22,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.9044117647,7,342,15,2117
517,3/20/2024,16:08:57,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,1.573423423,8,1,28,1785
518,3/20/2024,16:09:13,Game,Steam,180.253.248.223,192.168.1.51,TCP,0,0.930044843,9,185,16,1978
519,3/20/2024,21:02:03,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.2720982143,10,86,23,1888
520,3/20/2024,21:03:05,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.2408482143,10,85,26,1887
521,3/20/2024,21:05:29,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.1469565217,16,95,16,1951
522,3/20/2024,21:06:32,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.2313876652,13,94,22,1923
523,3/20/2024,21:07:11,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.2384868421,14,92,29,1930
524,3/20/2024,21:08:22,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.5233480176,13,95,44,1924
525,3/20/2024,21:09:27,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.2464285714,10,84,23,1886
526,3/20/2024,21:10:38,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.5685064935,17,82,51,1947
527,3/20/2024,21:11:42,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.2729166667,14,93,19,1931
528,3/20/2024,21:12:33,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.3250563063,8,95,23,1879
529,3/20/2024,21:13:19,Video,TiktTok,36.69.143.150,192.168.0.112,TCP,0,0.1947309417,9,83,18,1876
530,3/21/2024,2:35:12,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.139203085,175,86,178,3373
531,3/21/2024,2:36:19,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.425192802,175,95,178,3382
532,3/21/2024,2:37:01,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.247938144,174,97,178,3375
533,3/21/2024,2:38:10,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.413269231,176,99,178,3395
534,3/21/2024,2:39:33,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.331940874,175,96,177,3383
535,3/21/2024,2:39:57,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.643653846,176,97,177,3393
536,3/21/2024,2:40:24,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,3.439130435,177,98,238,3403
537,3/21/2024,2:41:31,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.643653846,176,95,177,3391
538,3/21/2024,2:42:08,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.682692308,176,97,180,3393
539,3/21/2024,2:43:02,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.821391753,174,95,178,3373
540,3/21/2024,2:43:47,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.727051282,176,99,178,3395
541,3/21/2024,2:44:17,Game,Xbox,36.65.255.55,192.168.0.112,TCP,3,3.411681459,175,98,231,3394.364092
542,3/21/2024,2:45:29,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.885604113,175,96,200,3383
543,3/21/2024,2:46:14,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.964194373,177,98,190,3403
544,3/21/2024,2:47:36,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.568123393,175,96,180,3383
545,3/21/2024,2:47:58,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.295167526,174,97,179,3375
546,3/21/2024,2:48:18,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.330769231,176,97,180,3393
547,3/21/2024,2:49:11,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.39659383,175,83,178,3370
548,3/21/2024,2:50:04,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.133247423,174,96,178,3374
549,3/21/2024,2:50:49,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.45610687,179,98,180,3421
550,3/21/2024,2:51:32,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.530216285,179,97,185,3420
551,3/21/2024,2:52:06,Game,Xbox,36.65.255.55,192.168.0.112,TCP,3,2.410158482,178,98,190,3421.436309
552,3/21/2024,2:53:22,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.395248724,178,98,181,3412
553,3/21/2024,2:54:14,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.750636132,179,97,184,3420
554,3/21/2024,2:55:20,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.732315522,179,86,182,3409
555,3/21/2024,2:55:57,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,3.009024235,178,96,197,3410
556,3/21/2024,2:56:25,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.657977387,184,98,182,3466
557,3/21/2024,2:57:09,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.884375,178,85,182,3399
558,3/21/2024,2:58:13,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.295918367,178,96,180,3410
559,3/21/2024,2:58:50,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.705343511,179,98,192,3421
560,3/21/2024,2:59:44,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.97471374,179,97,215,3420
561,3/21/2024,3:00:27,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.569181586,177,98,181,3403
562,3/21/2024,3:01:07,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.966348601,179,95,211,3418
563,3/21/2024,3:01:49,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.327232143,178,95,182,3409
564,3/21/2024,3:02:14,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.164122137,179,97,180,3420
565,3/21/2024,3:03:11,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.650508906,179,95,251,3418
566,3/21/2024,3:04:26,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.170621827,180,97,181,3429
567,3/21/2024,3:05:29,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.285586735,178,98,181,3412
568,3/21/2024,3:06:25,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.454910714,178,97,182,3411
569,3/21/2024,3:07:07,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.839673913,177,99,187,3404
570,3/21/2024,3:07:51,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.628826531,178,94,180,3408
571,3/21/2024,3:08:10,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,2.595482673,190,96,186,3518
572,3/21/2024,3:09:03,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,1.96889313,179,96,181,3419
573,3/21/2024,3:09:43,Game,Xbox,36.65.255.55,192.168.0.112,TCP,3,3.149185184,180,96,231,3437.484453
574,3/21/2024,3:11:08,Game,Xbox,36.65.255.55,192.168.0.112,TCP,0,3.481123096,180,97,231,3429
575,3/21/2024,3:12:08,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4121636771,9,97,19,1890
576,3/21/2024,3:33:03,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.25,8,95,10,1879
577,3/21/2024,3:34:13,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3291666667,11,97,15,1908
578,3/21/2024,3:35:22,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.284375,10,96,13,1898
579,3/21/2024,3:35:57,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3275784753,9,96,12,1889
580,3/21/2024,3:36:33,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3398888889,11,96,14,1907
581,3/21/2024,3:37:30,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3414444444,11,97,14,1908
582,3/21/2024,3:38:42,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.2875,14,96,12,1934
583,3/21/2024,3:39:40,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3807432432,8,98,14,1882
584,3/21/2024,3:41:22,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.2841666667,11,93,15,1904
585,3/21/2024,3:42:20,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3268581081,8,98,15,1882
586,3/21/2024,3:46:03,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4389508929,10,97,19,1899
587,3/21/2024,3:46:53,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4494469027,12,93,17,1913
588,3/21/2024,3:48:04,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.5046875,10,98,19,1900
589,3/21/2024,3:49:09,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.6405405405,8,93,24,1877
590,3/21/2024,3:49:51,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4447115385,20,84,25,1976
591,3/21/2024,3:50:22,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4096846847,8,96,17,1880
592,3/21/2024,3:51:18,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.622029148,9,99,27,1892
593,3/21/2024,3:52:37,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.5983744395,9,97,25,1890
594,3/21/2024,3:53:04,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3898995536,10,98,17,1900
595,3/21/2024,3:53:41,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.6417040359,9,97,24,1890
596,3/21/2024,3:54:28,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,3,0.6025985294,7,97,26,1877.31996
597,3/21/2024,3:55:26,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.3735426009,9,98,17,1891
598,3/21/2024,3:56:32,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.8519144144,8,95,34,1879
599,3/21/2024,3:57:23,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4405405405,8,84,16,1868
600,3/21/2024,3:57:58,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4025784753,9,86,18,1879
601,3/21/2024,3:58:33,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,3,0.8002705357,10,97,31,1904.392177
602,3/21/2024,3:59:08,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4358744395,9,98,18,1891
603,3/21/2024,4:00:19,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4171255507,13,84,15,1913
604,3/21/2024,4:00:38,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4088888889,11,95,16,1906
605,3/21/2024,5:10:22,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4126121076,9,97,17,1890
606,3/21/2024,5:11:13,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4246621622,8,96,18,1880
607,3/21/2024,5:12:11,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4520179372,9,97,18,1890
608,3/21/2024,5:13:24,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4168526786,10,97,18,1899
609,3/21/2024,5:14:05,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4494394619,9,94,19,1887
610,3/21/2024,5:14:52,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,3,0.4913785714,10,91,24,1898.392177
611,3/21/2024,5:16:11,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.4262276786,10,84,19,1886
612,3/21/2024,5:16:56,Video,TiktTok,36.65.255.55,192.168.0.112,TCP,0,0.5201793722,9,99,20,1892
